               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 442,            0.040654,           0.0042629,          0.00091029,             0.80961,              0.7828,             0.79315,             0.47562,            0.037185,            0.018647,            0.001987,           0.0067372,           0.0067372,           0.0067372
                 443,            0.039775,           0.0042443,          0.00090603,             0.80648,             0.78233,             0.79246,             0.47639,            0.037184,            0.018654,           0.0019879,           0.0067248,           0.0067248,           0.0067248
                 444,            0.039176,           0.0042217,          0.00091496,             0.82738,             0.76396,              0.7926,             0.47654,            0.037176,            0.018656,           0.0019894,           0.0067125,           0.0067125,           0.0067125
                 445,            0.038699,           0.0041547,          0.00088637,             0.82799,             0.76324,             0.79245,             0.47567,            0.037175,            0.018649,           0.0019904,           0.0067001,           0.0067001,           0.0067001
                 446,            0.039069,           0.0042215,            0.001119,             0.81901,             0.77195,             0.79204,             0.47687,            0.037172,            0.018644,           0.0019928,           0.0066877,           0.0066877,           0.0066877
                 447,            0.039475,           0.0042789,           0.0012448,              0.8166,             0.77549,             0.79209,              0.4753,            0.037174,            0.018639,            0.001993,           0.0066753,           0.0066753,           0.0066753
                 448,            0.038482,           0.0042509,          0.00084445,             0.82053,             0.76968,             0.79174,             0.47596,            0.037165,             0.01863,           0.0019969,           0.0066629,           0.0066629,           0.0066629
                 449,            0.038746,           0.0041652,            0.001001,             0.81632,             0.77457,             0.79213,             0.47536,            0.037157,            0.018618,           0.0019985,           0.0066505,           0.0066505,           0.0066505
                 450,            0.038474,           0.0041568,          0.00078204,             0.81692,             0.77522,             0.79221,             0.47622,            0.037147,            0.018606,           0.0020017,           0.0066381,           0.0066381,           0.0066381
                 451,            0.038173,           0.0041987,           0.0011348,             0.81743,             0.77399,             0.79208,             0.47709,            0.037141,            0.018596,           0.0020031,           0.0066257,           0.0066257,           0.0066257
                 452,            0.039356,           0.0042317,           0.0013582,             0.81991,             0.77254,             0.79172,             0.47675,            0.037135,            0.018592,           0.0020036,           0.0066133,           0.0066133,           0.0066133
                 453,            0.038827,           0.0042673,           0.0010479,             0.81922,             0.77368,             0.79186,             0.47662,            0.037124,             0.01858,           0.0020009,           0.0066009,           0.0066009,           0.0066009
                 454,            0.039099,           0.0042877,          0.00080191,             0.81053,             0.78144,             0.79223,             0.47707,            0.037115,             0.01857,           0.0019989,           0.0065885,           0.0065885,           0.0065885
                 455,            0.038558,           0.0043033,          0.00082573,             0.80978,             0.78389,             0.79212,             0.47643,            0.037112,            0.018558,           0.0019982,            0.006576,            0.006576,            0.006576
                 456,            0.038651,           0.0040804,           0.0011515,             0.80603,             0.78821,              0.7922,             0.47724,            0.037105,            0.018547,           0.0020004,           0.0065636,           0.0065636,           0.0065636
                 457,             0.04092,           0.0043222,          0.00094585,             0.80574,             0.78844,             0.79191,             0.47704,            0.037087,            0.018534,           0.0020003,           0.0065512,           0.0065512,           0.0065512
                 458,            0.040424,           0.0043732,            0.001346,             0.80577,             0.78898,             0.79199,             0.47648,             0.03708,            0.018525,           0.0020005,           0.0065387,           0.0065387,           0.0065387
                 459,             0.03929,           0.0043126,          0.00088566,             0.81664,             0.77853,               0.793,             0.47599,            0.037077,            0.018517,           0.0020001,           0.0065263,           0.0065263,           0.0065263
                 460,            0.039221,           0.0040969,          0.00099466,             0.81737,             0.77836,             0.79314,             0.47628,            0.037069,            0.018508,           0.0020024,           0.0065138,           0.0065138,           0.0065138
                 461,            0.039557,           0.0043104,           0.0010924,             0.81813,             0.77711,             0.79296,             0.47526,            0.037064,              0.0185,           0.0020038,           0.0065013,           0.0065013,           0.0065013
                 462,            0.038502,           0.0043435,          0.00090575,             0.81791,             0.77836,              0.7934,             0.47617,            0.037059,            0.018486,            0.002005,           0.0064889,           0.0064889,           0.0064889
                 463,            0.038669,           0.0042637,          0.00089717,             0.81816,             0.77845,             0.79334,             0.47638,            0.037054,            0.018479,           0.0020068,           0.0064764,           0.0064764,           0.0064764
                 464,            0.039341,           0.0041895,           0.0010681,             0.81743,             0.77801,              0.7932,              0.4764,            0.037045,            0.018469,           0.0020043,           0.0064639,           0.0064639,           0.0064639
                 465,            0.038814,           0.0042101,          0.00076547,             0.81709,             0.77862,             0.79355,             0.47745,            0.037042,            0.018457,           0.0020061,           0.0064514,           0.0064514,           0.0064514
                 466,             0.03881,           0.0041101,           0.0010136,             0.81691,             0.77885,             0.79444,             0.47766,            0.037038,            0.018449,           0.0020058,           0.0064389,           0.0064389,           0.0064389
                 467,             0.03895,           0.0041791,          0.00083815,             0.81786,             0.77822,             0.79506,             0.47762,            0.037031,            0.018444,           0.0020046,           0.0064264,           0.0064264,           0.0064264
                 468,            0.039208,           0.0042784,           0.0015435,             0.81851,             0.77854,             0.79554,             0.47844,            0.037027,            0.018434,           0.0020034,           0.0064139,           0.0064139,           0.0064139
                 469,            0.038517,           0.0041872,            0.001013,             0.81796,             0.77978,             0.79557,             0.47875,            0.037024,            0.018426,           0.0020043,           0.0064014,           0.0064014,           0.0064014
                 470,            0.038732,            0.004144,           0.0010881,              0.8187,             0.77953,             0.79575,              0.4781,             0.03702,            0.018419,            0.002004,           0.0063889,           0.0063889,           0.0063889
                 471,            0.039949,           0.0043272,           0.0012382,             0.81823,             0.78069,              0.7961,             0.47808,            0.037012,            0.018414,           0.0020071,           0.0063764,           0.0063764,           0.0063764
                 472,             0.03883,            0.004204,          0.00087037,             0.81756,             0.78104,             0.79638,             0.47875,            0.036998,            0.018405,            0.002009,           0.0063639,           0.0063639,           0.0063639
                 473,            0.038332,           0.0041869,          0.00088058,             0.81727,             0.78104,             0.79592,              0.4783,            0.036985,            0.018395,           0.0020103,           0.0063514,           0.0063514,           0.0063514
                 474,            0.039499,           0.0044344,           0.0010496,             0.81543,             0.78265,             0.79591,             0.47844,            0.036971,            0.018392,           0.0020114,           0.0063389,           0.0063389,           0.0063389
                 475,            0.039074,           0.0042744,           0.0010326,              0.8172,             0.78122,             0.79562,             0.47914,             0.03696,            0.018386,           0.0020146,           0.0063264,           0.0063264,           0.0063264
                 476,            0.038967,            0.004311,           0.0010452,             0.81833,             0.78069,             0.79549,             0.47786,            0.036949,            0.018377,           0.0020179,           0.0063138,           0.0063138,           0.0063138
                 477,            0.038153,           0.0041093,           0.0009595,               0.816,             0.77604,             0.79433,             0.47912,            0.036942,            0.018371,           0.0020202,           0.0063013,           0.0063013,           0.0063013
                 478,            0.038393,           0.0040536,          0.00089435,             0.81554,             0.77618,             0.79367,             0.47953,            0.036932,            0.018361,           0.0020214,           0.0062888,           0.0062888,           0.0062888
                 479,            0.037565,           0.0041176,          0.00094682,             0.82146,              0.7686,             0.79379,             0.48148,            0.036926,            0.018351,           0.0020262,           0.0062762,           0.0062762,           0.0062762
                 480,            0.038134,           0.0042278,           0.0012647,             0.81292,             0.78229,             0.79579,             0.48111,            0.036929,            0.018346,           0.0020282,           0.0062637,           0.0062637,           0.0062637
                 481,            0.039182,           0.0042294,           0.0011657,             0.81316,             0.77958,             0.79414,             0.48025,            0.036928,            0.018341,           0.0020305,           0.0062512,           0.0062512,           0.0062512
                 482,            0.037707,           0.0042012,           0.0010044,             0.81483,              0.7834,             0.79607,             0.48223,            0.036922,            0.018335,           0.0020325,           0.0062386,           0.0062386,           0.0062386
                 483,            0.038339,           0.0040757,           0.0011324,             0.81365,              0.7783,             0.79395,             0.48221,            0.036916,            0.018334,           0.0020349,           0.0062261,           0.0062261,           0.0062261
                 484,            0.038146,           0.0041268,          0.00085571,              0.8165,             0.78045,             0.79523,             0.48139,            0.036911,            0.018328,           0.0020378,           0.0062135,           0.0062135,           0.0062135
                 485,            0.037834,             0.00412,          0.00097202,             0.81693,             0.78015,             0.79553,              0.4826,            0.036904,            0.018324,           0.0020406,            0.006201,            0.006201,            0.006201
                 486,            0.037941,           0.0040418,             0.00104,             0.81677,             0.77997,              0.7962,             0.48268,            0.036892,            0.018319,           0.0020457,           0.0061884,           0.0061884,           0.0061884
                 487,            0.038963,           0.0042653,          0.00092883,             0.81741,             0.78051,             0.79618,              0.4827,            0.036883,            0.018317,           0.0020501,           0.0061759,           0.0061759,           0.0061759
                 488,            0.037996,           0.0041963,          0.00074663,             0.81249,             0.78577,             0.79681,             0.48381,            0.036878,             0.01831,            0.002051,           0.0061633,           0.0061633,           0.0061633
                 489,            0.038445,           0.0042425,          0.00077812,              0.8102,             0.78283,             0.79526,              0.4841,            0.036877,            0.018304,           0.0020513,           0.0061508,           0.0061508,           0.0061508
                 490,            0.038288,           0.0041071,           0.0007689,             0.81502,             0.78158,             0.79527,             0.48303,            0.036871,              0.0183,           0.0020487,           0.0061382,           0.0061382,           0.0061382
                 491,             0.03915,           0.0042513,          0.00093449,             0.81854,             0.78482,             0.79697,             0.48187,            0.036864,            0.018292,           0.0020468,           0.0061256,           0.0061256,           0.0061256
                 492,            0.039032,           0.0041714,          0.00096711,             0.81893,             0.78423,             0.79651,             0.48142,             0.03686,            0.018287,           0.0020494,           0.0061131,           0.0061131,           0.0061131
                 493,             0.03896,           0.0042996,           0.0011181,             0.81999,             0.78328,             0.79648,             0.48204,            0.036859,            0.018284,           0.0020494,           0.0061005,           0.0061005,           0.0061005
                 494,            0.038211,           0.0040103,           0.0011577,             0.81867,             0.78555,             0.79639,             0.48216,            0.036854,            0.018278,           0.0020536,            0.006088,            0.006088,            0.006088
                 495,            0.038327,           0.0041347,           0.0011158,             0.81441,              0.7839,             0.79502,              0.4833,             0.03685,             0.01827,           0.0020556,           0.0060754,           0.0060754,           0.0060754
                 496,            0.038235,           0.0041397,            0.001162,             0.81552,             0.78283,             0.79519,             0.48279,            0.036845,            0.018264,           0.0020533,           0.0060628,           0.0060628,           0.0060628
                 497,            0.038674,           0.0041457,           0.0012055,             0.81556,             0.78293,             0.79439,             0.48263,            0.036844,            0.018261,           0.0020514,           0.0060503,           0.0060503,           0.0060503
                 498,            0.037423,           0.0041901,            0.001055,             0.81607,             0.78211,             0.79424,             0.48251,            0.036837,            0.018255,           0.0020523,           0.0060377,           0.0060377,           0.0060377
                 499,            0.038225,            0.004177,           0.0010163,             0.81862,             0.78608,             0.79598,             0.48396,            0.036836,            0.018251,            0.002053,           0.0060251,           0.0060251,           0.0060251
                 500,            0.037681,           0.0040992,           0.0010118,             0.81872,             0.78644,             0.79607,             0.48416,            0.036833,            0.018245,           0.0020511,           0.0060126,           0.0060126,           0.0060126
                 501,            0.038696,           0.0043077,            0.001209,             0.81977,             0.78464,             0.79624,             0.48326,            0.036832,            0.018241,           0.0020508,               0.006,               0.006,               0.006
                 502,            0.037651,           0.0039813,          0.00083278,               0.821,             0.78351,              0.7963,              0.4838,            0.036825,            0.018234,            0.002051,           0.0059874,           0.0059874,           0.0059874
                 503,            0.036928,           0.0040832,          0.00077546,             0.82185,              0.7828,             0.79664,             0.48513,            0.036815,            0.018229,           0.0020525,           0.0059749,           0.0059749,           0.0059749
                 504,             0.03753,           0.0041461,           0.0009631,             0.81793,             0.78594,             0.79598,             0.48469,            0.036804,            0.018219,           0.0020552,           0.0059623,           0.0059623,           0.0059623
                 505,            0.037633,           0.0041033,          0.00074494,             0.81854,             0.78596,             0.79611,             0.48474,            0.036795,            0.018215,           0.0020545,           0.0059497,           0.0059497,           0.0059497
                 506,            0.038084,            0.004251,          0.00096658,             0.82008,             0.78534,             0.79629,             0.48439,            0.036782,             0.01821,           0.0020533,           0.0059372,           0.0059372,           0.0059372
                 507,              0.0374,            0.004061,          0.00094889,             0.81957,             0.78483,             0.79634,             0.48403,            0.036769,            0.018208,           0.0020512,           0.0059246,           0.0059246,           0.0059246
                 508,            0.038062,           0.0040371,            0.001308,             0.82066,             0.78403,             0.79687,             0.48452,            0.036767,            0.018207,           0.0020495,            0.005912,            0.005912,            0.005912
                 509,            0.038436,           0.0041206,          0.00084163,             0.81797,             0.78633,             0.79692,             0.48516,            0.036758,            0.018209,           0.0020488,           0.0058995,           0.0058995,           0.0058995
                 510,            0.038376,           0.0041587,           0.0010347,             0.82083,             0.78425,             0.79678,              0.4854,            0.036749,            0.018206,           0.0020485,           0.0058869,           0.0058869,           0.0058869
                 511,            0.037034,           0.0039735,          0.00081924,             0.82343,             0.78519,             0.79797,              0.4859,            0.036743,            0.018201,           0.0020501,           0.0058744,           0.0058744,           0.0058744
                 512,            0.037328,           0.0040306,           0.0011044,             0.82404,             0.78555,             0.79784,             0.48673,            0.036738,            0.018197,             0.00205,           0.0058618,           0.0058618,           0.0058618
                 513,            0.038016,            0.004188,           0.0011788,             0.82601,             0.78433,              0.7979,             0.48641,            0.036733,            0.018193,           0.0020505,           0.0058492,           0.0058492,           0.0058492
                 514,            0.037309,           0.0042079,          0.00066191,             0.82726,             0.78465,              0.7984,             0.48579,            0.036727,            0.018187,           0.0020485,           0.0058367,           0.0058367,           0.0058367
                 515,             0.03931,           0.0042221,           0.0012142,             0.82577,             0.78465,             0.79759,             0.48542,            0.036732,            0.018186,           0.0020487,           0.0058241,           0.0058241,           0.0058241
                 516,             0.03863,            0.004307,          0.00082528,             0.82708,             0.78257,             0.79776,             0.48526,             0.03674,            0.018191,           0.0020494,           0.0058116,           0.0058116,           0.0058116
                 517,            0.038562,             0.00417,          0.00094079,             0.82819,             0.78181,             0.79808,             0.48538,            0.036756,            0.018193,           0.0020502,            0.005799,            0.005799,            0.005799
                 518,            0.038357,           0.0040332,          0.00072014,             0.82209,             0.78872,             0.79815,               0.485,            0.036762,            0.018195,           0.0020519,           0.0057865,           0.0057865,           0.0057865
                 519,             0.03804,           0.0041447,          0.00079335,             0.82552,             0.78456,              0.7978,             0.48523,            0.036772,            0.018196,           0.0020544,           0.0057739,           0.0057739,           0.0057739
                 520,             0.03838,           0.0041216,           0.0010474,             0.82378,             0.78614,             0.79722,             0.48665,            0.036784,            0.018201,           0.0020564,           0.0057614,           0.0057614,           0.0057614
                 521,             0.03812,            0.004191,          0.00087737,             0.82836,             0.77979,             0.79712,             0.48385,             0.03679,            0.018204,           0.0020576,           0.0057488,           0.0057488,           0.0057488
                 522,             0.03775,           0.0039428,           0.0010506,             0.82883,              0.7793,             0.79684,             0.48496,            0.036791,            0.018204,           0.0020558,           0.0057363,           0.0057363,           0.0057363
                 523,            0.038182,           0.0041026,           0.0010501,             0.82817,              0.7803,             0.79693,             0.48604,            0.036794,            0.018202,           0.0020585,           0.0057238,           0.0057238,           0.0057238
                 524,            0.037712,           0.0041803,          0.00088606,             0.82657,             0.78442,              0.7968,             0.48641,            0.036795,            0.018198,           0.0020594,           0.0057112,           0.0057112,           0.0057112
                 525,            0.038134,           0.0042744,          0.00082486,             0.82696,             0.78424,             0.79713,             0.48944,            0.036796,            0.018192,           0.0020608,           0.0056987,           0.0056987,           0.0056987
                 526,            0.038162,           0.0041049,           0.0012185,             0.82614,             0.78477,             0.79632,             0.48974,            0.036802,            0.018186,            0.002059,           0.0056862,           0.0056862,           0.0056862
                 527,            0.037193,           0.0040505,          0.00099523,             0.82726,             0.78452,             0.79638,             0.48893,            0.036803,            0.018178,           0.0020542,           0.0056736,           0.0056736,           0.0056736
                 528,            0.037765,            0.003985,           0.0010494,             0.82735,             0.78447,              0.7965,             0.48964,            0.036805,            0.018171,           0.0020505,           0.0056611,           0.0056611,           0.0056611
                 529,            0.037154,            0.004112,          0.00086362,             0.82673,             0.78497,             0.79634,             0.48893,            0.036814,            0.018163,           0.0020516,           0.0056486,           0.0056486,           0.0056486
                 530,            0.039285,           0.0043571,           0.0010925,             0.82595,             0.78602,             0.79626,             0.48868,            0.036813,            0.018157,           0.0020479,           0.0056361,           0.0056361,           0.0056361
                 531,             0.03872,           0.0043264,           0.0013665,             0.82749,             0.78544,             0.79654,             0.48881,            0.036814,            0.018156,            0.002044,           0.0056236,           0.0056236,           0.0056236
                 532,            0.038097,           0.0041699,          0.00098359,             0.82731,             0.78513,             0.79633,             0.48857,            0.036814,            0.018152,           0.0020438,           0.0056111,           0.0056111,           0.0056111
                 533,            0.038742,           0.0044111,           0.0011915,             0.82766,             0.78461,             0.79578,             0.48912,            0.036817,            0.018152,           0.0020381,           0.0055986,           0.0055986,           0.0055986
                 534,            0.038987,           0.0042633,           0.0011868,             0.82758,             0.78449,             0.79573,             0.48833,            0.036821,            0.018157,           0.0020343,           0.0055861,           0.0055861,           0.0055861
                 535,            0.038397,           0.0042735,          0.00096164,             0.82638,             0.78649,             0.79571,              0.4888,            0.036824,            0.018158,           0.0020309,           0.0055736,           0.0055736,           0.0055736
                 536,            0.038254,           0.0041342,          0.00088248,             0.82589,             0.78211,             0.79603,             0.48752,            0.036826,            0.018154,           0.0020293,           0.0055611,           0.0055611,           0.0055611
                 537,            0.037876,           0.0041426,           0.0011122,             0.82948,             0.77836,             0.79639,             0.48658,            0.036827,            0.018149,           0.0020291,           0.0055486,           0.0055486,           0.0055486
                 538,            0.037219,            0.003825,          0.00086989,              0.8319,             0.77515,             0.79592,             0.48654,            0.036825,            0.018143,           0.0020272,           0.0055361,           0.0055361,           0.0055361
                 539,            0.037206,           0.0039948,          0.00097051,             0.83542,             0.77125,             0.79632,             0.48858,            0.036826,            0.018134,           0.0020245,           0.0055236,           0.0055236,           0.0055236
                 540,            0.037192,           0.0040998,          0.00082829,             0.83525,             0.77189,             0.79637,             0.48808,            0.036822,            0.018128,           0.0020241,           0.0055111,           0.0055111,           0.0055111
                 541,            0.037478,           0.0040113,          0.00091893,             0.83593,             0.77211,             0.79639,             0.48884,            0.036821,            0.018123,            0.002023,           0.0054987,           0.0054987,           0.0054987
                 542,            0.037591,           0.0040384,          0.00074948,             0.81954,              0.7869,             0.79646,             0.48878,            0.036821,            0.018117,           0.0020213,           0.0054862,           0.0054862,           0.0054862
                 543,            0.037579,           0.0041237,          0.00080561,              0.8208,             0.78555,             0.79666,             0.48897,            0.036825,            0.018108,           0.0020165,           0.0054737,           0.0054737,           0.0054737
                 544,            0.037243,           0.0040654,          0.00069969,             0.82714,             0.78217,             0.79697,              0.4909,            0.036828,            0.018096,           0.0020148,           0.0054613,           0.0054613,           0.0054613
                 545,            0.037873,           0.0040786,           0.0011848,             0.82701,             0.78162,             0.79658,             0.49207,            0.036827,            0.018092,           0.0020118,           0.0054488,           0.0054488,           0.0054488
                 546,            0.038036,           0.0042427,          0.00081824,             0.82547,             0.78143,             0.79659,             0.49169,             0.03683,            0.018087,           0.0020127,           0.0054364,           0.0054364,           0.0054364
                 547,            0.037524,           0.0040877,           0.0010861,             0.82362,             0.78339,             0.79613,             0.49145,            0.036827,            0.018082,           0.0020133,            0.005424,            0.005424,            0.005424
                 548,            0.036471,           0.0039268,          0.00062309,             0.82383,             0.78403,             0.79657,             0.49107,            0.036825,            0.018073,           0.0020113,           0.0054115,           0.0054115,           0.0054115
                 549,            0.037718,           0.0040531,           0.0009512,             0.82318,             0.78495,             0.79678,             0.49106,            0.036821,            0.018064,           0.0020101,           0.0053991,           0.0053991,           0.0053991
                 550,             0.03769,           0.0041782,          0.00095594,             0.82153,             0.78836,             0.79692,             0.49119,            0.036824,            0.018058,           0.0020111,           0.0053867,           0.0053867,           0.0053867
                 551,            0.036596,           0.0041321,          0.00096902,             0.82113,             0.78844,             0.79697,             0.49209,            0.036817,             0.01805,           0.0020137,           0.0053743,           0.0053743,           0.0053743
                 552,            0.037306,           0.0039242,           0.0006725,             0.82079,             0.78985,             0.79698,             0.49245,            0.036808,            0.018042,            0.002017,           0.0053619,           0.0053619,           0.0053619
                 553,             0.03766,           0.0041512,          0.00096133,             0.82115,             0.78951,             0.79698,             0.49165,            0.036799,            0.018037,           0.0020166,           0.0053495,           0.0053495,           0.0053495
                 554,            0.037959,           0.0042114,           0.0010181,             0.82077,             0.78949,             0.79661,             0.49208,            0.036794,            0.018031,           0.0020161,           0.0053371,           0.0053371,           0.0053371
                 555,            0.037742,           0.0042365,           0.0013147,              0.8246,             0.78611,             0.79684,             0.49139,            0.036789,            0.018027,           0.0020113,           0.0053247,           0.0053247,           0.0053247
                 556,            0.036918,           0.0043082,           0.0010024,             0.82964,             0.77983,             0.79749,              0.4929,            0.036782,             0.01802,           0.0020073,           0.0053123,           0.0053123,           0.0053123
                 557,            0.037495,           0.0041682,          0.00095875,             0.82842,              0.7809,             0.79733,             0.49342,            0.036777,            0.018016,            0.002007,           0.0052999,           0.0052999,           0.0052999
                 558,             0.03634,           0.0039425,          0.00091125,             0.82897,              0.7808,             0.79799,              0.4939,            0.036773,            0.018012,           0.0020065,           0.0052875,           0.0052875,           0.0052875
                 559,            0.036883,           0.0040255,          0.00076933,             0.82821,             0.78126,             0.79827,             0.49377,            0.036769,            0.018006,           0.0020097,           0.0052752,           0.0052752,           0.0052752
                 560,             0.03635,            0.003992,          0.00083491,             0.82752,             0.78054,             0.79776,             0.49415,            0.036765,            0.018001,           0.0020093,           0.0052628,           0.0052628,           0.0052628
                 561,            0.036736,           0.0040692,          0.00092218,             0.82892,             0.77947,             0.79835,             0.49357,             0.03676,            0.017998,           0.0020116,           0.0052505,           0.0052505,           0.0052505
                 562,            0.036212,           0.0040818,            0.001159,               0.829,             0.77929,             0.79816,             0.49347,            0.036749,            0.017994,            0.002016,           0.0052381,           0.0052381,           0.0052381
                 563,            0.036877,           0.0040568,          0.00098312,             0.82983,              0.7773,             0.79807,             0.49321,            0.036743,             0.01799,           0.0020211,           0.0052258,           0.0052258,           0.0052258
                 564,             0.03745,           0.0041046,          0.00091865,             0.82636,             0.77912,             0.79795,             0.49288,            0.036733,            0.017982,           0.0020229,           0.0052135,           0.0052135,           0.0052135
                 565,            0.036678,           0.0039557,           0.0007895,             0.82483,             0.78009,             0.79833,              0.4934,            0.036721,            0.017973,            0.002026,           0.0052012,           0.0052012,           0.0052012
                 566,            0.037196,           0.0040458,           0.0011309,             0.82268,             0.78212,             0.79822,              0.4931,            0.036719,            0.017968,           0.0020293,           0.0051889,           0.0051889,           0.0051889
                 567,            0.037126,           0.0040023,           0.0010971,             0.82073,             0.78376,             0.79803,             0.49322,            0.036715,            0.017963,           0.0020311,           0.0051765,           0.0051765,           0.0051765
                 568,            0.036892,           0.0040031,          0.00062931,             0.82003,             0.78493,             0.79797,             0.49429,            0.036713,             0.01796,           0.0020318,           0.0051643,           0.0051643,           0.0051643
                 569,            0.036529,           0.0040761,           0.0010795,             0.81658,             0.78537,             0.79754,               0.494,            0.036713,            0.017955,            0.002033,            0.005152,            0.005152,            0.005152
                 570,            0.037034,            0.004092,          0.00080506,             0.81679,             0.78551,             0.79684,             0.49483,            0.036716,            0.017951,           0.0020373,           0.0051397,           0.0051397,           0.0051397
                 571,            0.036071,            0.003893,          0.00069486,             0.82378,             0.77854,             0.79583,             0.49409,            0.036713,             0.01795,           0.0020403,           0.0051274,           0.0051274,           0.0051274
                 572,            0.037135,           0.0040095,           0.0010105,             0.82218,             0.77908,             0.79524,               0.494,             0.03671,            0.017948,           0.0020434,           0.0051152,           0.0051152,           0.0051152
                 573,            0.037609,           0.0040916,           0.0010405,             0.82306,             0.77921,             0.79478,             0.49385,             0.03671,            0.017944,           0.0020476,           0.0051029,           0.0051029,           0.0051029
                 574,            0.035978,           0.0040451,          0.00074845,             0.82229,             0.77906,             0.79482,             0.49423,            0.036709,            0.017942,           0.0020435,           0.0050907,           0.0050907,           0.0050907
                 575,            0.036172,           0.0040274,          0.00052289,             0.82207,             0.77907,               0.794,             0.49437,            0.036703,            0.017941,           0.0020402,           0.0050784,           0.0050784,           0.0050784
                 576,            0.036587,           0.0040185,           0.0008057,             0.82145,             0.78079,             0.79425,             0.49455,            0.036702,            0.017935,           0.0020421,           0.0050662,           0.0050662,           0.0050662
                 577,            0.036095,           0.0040768,          0.00090524,             0.82035,             0.78104,             0.79441,             0.49467,            0.036699,             0.01793,           0.0020451,            0.005054,            0.005054,            0.005054
                 578,            0.036174,           0.0039271,          0.00060068,             0.81794,             0.78176,             0.79461,             0.49511,            0.036694,            0.017924,           0.0020487,           0.0050418,           0.0050418,           0.0050418
                 579,            0.036585,            0.003906,           0.0007755,             0.80551,             0.79309,             0.79492,             0.49655,              0.0367,            0.017919,           0.0020507,           0.0050296,           0.0050296,           0.0050296
                 580,            0.036264,           0.0039041,           0.0010952,              0.8011,             0.79683,             0.79526,             0.49685,            0.036699,            0.017917,           0.0020486,           0.0050174,           0.0050174,           0.0050174
                 581,            0.036415,           0.0041326,          0.00065237,             0.80555,             0.79202,             0.79506,             0.49806,            0.036694,             0.01792,           0.0020431,           0.0050052,           0.0050052,           0.0050052
                 582,            0.036169,           0.0040372,          0.00086281,             0.80313,             0.79434,             0.79481,             0.49794,             0.03669,            0.017917,           0.0020428,           0.0049931,           0.0049931,           0.0049931
                 583,            0.036472,           0.0039514,          0.00069504,             0.80402,             0.79434,             0.79467,              0.4964,            0.036687,            0.017915,           0.0020431,           0.0049809,           0.0049809,           0.0049809
                 584,            0.036555,           0.0040879,          0.00096848,             0.80394,             0.79382,             0.79471,             0.49653,            0.036681,            0.017911,           0.0020423,           0.0049688,           0.0049688,           0.0049688
                 585,            0.036395,           0.0040128,          0.00095349,             0.80541,              0.7922,             0.79506,             0.49656,            0.036683,            0.017908,           0.0020427,           0.0049566,           0.0049566,           0.0049566
                 586,            0.036467,           0.0039995,          0.00093007,             0.80826,             0.79251,             0.79608,             0.49675,            0.036684,            0.017907,           0.0020422,           0.0049445,           0.0049445,           0.0049445
                 587,            0.036087,           0.0039372,          0.00090761,             0.80299,             0.80066,             0.79642,             0.49804,            0.036687,            0.017905,           0.0020388,           0.0049324,           0.0049324,           0.0049324
                 588,            0.036949,           0.0040194,           0.0010778,             0.80078,             0.80249,             0.79668,             0.49791,            0.036685,            0.017906,           0.0020341,           0.0049203,           0.0049203,           0.0049203
                 589,            0.036147,           0.0039765,           0.0011964,             0.80036,             0.80253,              0.7974,             0.49857,            0.036684,            0.017905,             0.00203,           0.0049082,           0.0049082,           0.0049082
                 590,            0.035446,           0.0038393,           0.0010011,             0.81621,             0.78484,             0.79772,             0.49881,            0.036685,            0.017905,            0.002022,           0.0048961,           0.0048961,           0.0048961
                 591,             0.03623,           0.0040561,          0.00082246,             0.79993,             0.80293,             0.79793,               0.499,            0.036681,              0.0179,           0.0020192,            0.004884,            0.004884,            0.004884
                 592,            0.035564,           0.0039086,          0.00073205,              0.8016,             0.80117,             0.79767,             0.49884,             0.03668,            0.017897,           0.0020199,            0.004872,            0.004872,            0.004872
                 593,            0.036083,             0.00385,           0.0010567,             0.80135,             0.80211,             0.79754,             0.49948,            0.036681,            0.017893,           0.0020186,           0.0048599,           0.0048599,           0.0048599
                 594,            0.036039,           0.0039326,           0.0010859,             0.80121,             0.80188,             0.79733,             0.50013,             0.03667,            0.017891,           0.0020152,           0.0048479,           0.0048479,           0.0048479
