               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 205,            0.041159,           0.0044417,           0.0013077,             0.71844,             0.73827,             0.74647,             0.42992,            0.036794,            0.019382,           0.0019976,           0.0092063,           0.0092063,           0.0092063
                 206,            0.040958,           0.0045924,           0.0014675,             0.72685,             0.73106,              0.7492,             0.43247,            0.036787,            0.019388,           0.0019983,           0.0091987,           0.0091987,           0.0091987
                 207,            0.040706,           0.0044683,           0.0010642,             0.72752,             0.73532,              0.7504,             0.43346,            0.036798,            0.019387,               0.002,           0.0091912,           0.0091912,           0.0091912
                 208,            0.040576,           0.0044145,           0.0012372,             0.73316,             0.73145,             0.75143,             0.43354,            0.036803,            0.019391,           0.0020023,           0.0091836,           0.0091836,           0.0091836
                 209,            0.040191,           0.0043565,           0.0012097,              0.7334,             0.73088,             0.75129,             0.43439,            0.036811,            0.019387,           0.0020035,            0.009176,            0.009176,            0.009176
                 210,            0.039444,           0.0043594,           0.0011044,             0.73529,             0.72818,              0.7504,             0.43323,            0.036816,             0.01938,           0.0020033,           0.0091683,           0.0091683,           0.0091683
                 211,            0.041044,           0.0044165,            0.001016,             0.72832,             0.73555,             0.75171,              0.4343,            0.036814,            0.019373,           0.0020038,           0.0091606,           0.0091606,           0.0091606
                 212,            0.041623,           0.0045049,            0.001314,             0.73998,             0.72331,             0.75129,             0.43389,            0.036816,            0.019368,           0.0020046,           0.0091529,           0.0091529,           0.0091529
                 213,            0.040905,           0.0044128,           0.0013343,             0.73573,             0.72774,             0.75099,             0.43363,            0.036812,             0.01937,           0.0020059,           0.0091452,           0.0091452,           0.0091452
                 214,            0.041013,           0.0044679,           0.0016332,             0.74252,              0.7223,              0.7507,              0.4338,            0.036804,            0.019368,           0.0020067,           0.0091374,           0.0091374,           0.0091374
                 215,            0.039898,           0.0044186,           0.0010085,             0.74665,             0.72241,             0.75078,              0.4341,            0.036797,            0.019361,           0.0020088,           0.0091296,           0.0091296,           0.0091296
                 216,             0.04036,           0.0043824,           0.0010328,             0.74269,              0.7198,             0.74837,             0.43385,            0.036777,            0.019356,           0.0020113,           0.0091217,           0.0091217,           0.0091217
                 217,            0.040793,           0.0045214,           0.0013727,             0.73991,             0.72491,              0.7488,             0.43571,            0.036758,            0.019352,           0.0020114,           0.0091138,           0.0091138,           0.0091138
                 218,            0.040474,           0.0046305,           0.0011156,             0.73913,             0.72032,             0.74775,             0.43459,             0.03675,            0.019354,           0.0020101,           0.0091059,           0.0091059,           0.0091059
                 219,            0.040441,           0.0043987,           0.0011801,             0.73665,             0.72299,             0.74754,             0.43632,            0.036733,            0.019347,           0.0020105,            0.009098,            0.009098,            0.009098
                 220,            0.039964,           0.0044517,           0.0010221,             0.73533,             0.72366,             0.74742,             0.43605,            0.036719,            0.019337,           0.0020106,             0.00909,             0.00909,             0.00909
                 221,            0.040141,           0.0044004,           0.0011324,             0.73694,             0.72248,             0.74769,             0.43552,            0.036708,            0.019338,           0.0020106,           0.0090821,           0.0090821,           0.0090821
                 222,            0.039602,           0.0044199,           0.0011937,             0.73734,             0.72304,             0.74745,             0.43679,            0.036692,            0.019334,           0.0020114,            0.009074,            0.009074,            0.009074
                 223,            0.041052,           0.0044521,           0.0011649,             0.73402,             0.72489,              0.7479,             0.43588,            0.036673,             0.01932,           0.0020118,            0.009066,            0.009066,            0.009066
                 224,            0.040713,           0.0043405,           0.0013229,             0.73452,             0.72473,             0.74837,             0.43557,            0.036655,            0.019302,           0.0020115,           0.0090579,           0.0090579,           0.0090579
                 225,            0.040427,           0.0045276,           0.0011386,             0.74008,             0.72247,             0.74876,             0.43669,            0.036636,            0.019286,           0.0020103,           0.0090498,           0.0090498,           0.0090498
                 226,             0.03919,           0.0044468,           0.0012087,             0.73869,             0.72299,             0.74888,             0.43713,            0.036622,            0.019276,           0.0020102,           0.0090416,           0.0090416,           0.0090416
                 227,            0.040332,           0.0043375,          0.00094947,             0.74822,             0.71496,             0.74937,             0.43837,            0.036604,            0.019271,           0.0020127,           0.0090334,           0.0090334,           0.0090334
                 228,            0.039834,           0.0043359,             0.00141,             0.73654,             0.72366,             0.74968,             0.43919,            0.036585,            0.019264,           0.0020141,           0.0090252,           0.0090252,           0.0090252
                 229,            0.039826,           0.0045508,           0.0011676,             0.73698,             0.72366,             0.75039,             0.43829,            0.036571,            0.019256,           0.0020131,            0.009017,            0.009017,            0.009017
                 230,            0.039246,            0.004306,           0.0013891,             0.75092,             0.71111,             0.75065,             0.43867,            0.036563,            0.019245,           0.0020116,           0.0090087,           0.0090087,           0.0090087
                 231,            0.038758,            0.004181,           0.0012894,              0.7429,             0.71976,             0.75199,              0.4405,             0.03655,            0.019233,           0.0020118,           0.0090004,           0.0090004,           0.0090004
                 232,            0.039796,           0.0043986,           0.0013084,             0.74142,             0.72294,             0.75284,             0.43891,             0.03654,            0.019223,           0.0020138,           0.0089921,           0.0089921,           0.0089921
                 233,            0.041025,           0.0043891,           0.0013004,             0.73881,              0.7233,             0.75126,             0.43769,            0.036534,             0.01922,           0.0020163,           0.0089838,           0.0089838,           0.0089838
                 234,            0.040012,           0.0044659,          0.00093907,             0.73055,             0.73431,             0.75297,             0.44062,             0.03652,            0.019205,           0.0020164,           0.0089754,           0.0089754,           0.0089754
                 235,            0.039804,            0.004375,          0.00099372,             0.72922,             0.73485,             0.75272,             0.44026,            0.036509,            0.019203,           0.0020157,            0.008967,            0.008967,            0.008967
                 236,            0.039479,            0.004458,           0.0013648,             0.72852,             0.73395,             0.75226,             0.43971,            0.036498,              0.0192,           0.0020136,           0.0089585,           0.0089585,           0.0089585
                 237,            0.039194,           0.0045142,          0.00092727,             0.75062,             0.71175,              0.7511,             0.43804,            0.036478,            0.019189,           0.0020117,           0.0089501,           0.0089501,           0.0089501
                 238,            0.038296,           0.0041821,           0.0011618,             0.75371,             0.71191,             0.75163,             0.43827,            0.036467,            0.019178,           0.0020116,           0.0089416,           0.0089416,           0.0089416
                 239,             0.03915,           0.0043158,           0.0010632,             0.75458,             0.71158,             0.75213,             0.43833,            0.036457,             0.01917,           0.0020092,            0.008933,            0.008933,            0.008933
                 240,            0.039229,           0.0042277,          0.00079572,             0.74764,             0.72347,             0.75608,             0.43991,            0.036448,            0.019162,           0.0020077,           0.0089245,           0.0089245,           0.0089245
                 241,            0.039546,           0.0044053,           0.0012459,             0.74076,             0.72709,             0.75616,             0.44236,            0.036438,            0.019151,           0.0020065,           0.0089159,           0.0089159,           0.0089159
                 242,             0.03969,           0.0043176,           0.0011243,             0.69351,             0.78055,             0.75663,             0.44238,            0.036425,            0.019137,           0.0020022,           0.0089073,           0.0089073,           0.0089073
                 243,            0.040706,           0.0045077,           0.0012166,             0.74376,             0.72571,             0.75654,             0.44232,            0.036425,            0.019129,           0.0019992,           0.0088986,           0.0088986,           0.0088986
                 244,            0.040171,           0.0044388,           0.0012549,             0.74579,             0.72584,              0.7567,             0.44239,            0.036426,            0.019125,           0.0019962,           0.0088899,           0.0088899,           0.0088899
                 245,             0.04029,           0.0043848,           0.0012635,             0.74916,             0.72513,              0.7572,             0.44176,            0.036426,             0.01912,           0.0019972,           0.0088812,           0.0088812,           0.0088812
                 246,            0.040287,           0.0044022,          0.00096401,             0.69817,              0.7787,             0.75696,             0.44043,             0.03643,            0.019125,           0.0019981,           0.0088725,           0.0088725,           0.0088725
                 247,            0.038786,           0.0043083,           0.0011195,             0.71553,             0.75625,             0.75664,             0.44011,            0.036427,            0.019117,           0.0019982,           0.0088637,           0.0088637,           0.0088637
                 248,            0.039692,           0.0043753,          0.00091404,             0.71258,             0.75399,             0.75352,             0.44096,            0.036423,            0.019114,           0.0019996,            0.008855,            0.008855,            0.008855
                 249,            0.039576,           0.0042996,           0.0011654,              0.7319,              0.7344,             0.75397,             0.44245,            0.036422,            0.019109,               0.002,           0.0088461,           0.0088461,           0.0088461
                 250,            0.039485,           0.0044316,           0.0011607,             0.75665,             0.71361,              0.7544,             0.44458,            0.036428,             0.01911,           0.0020018,           0.0088373,           0.0088373,           0.0088373
                 251,             0.03984,           0.0043819,           0.0012625,              0.7491,             0.72154,             0.75531,             0.44613,            0.036429,              0.0191,           0.0020009,           0.0088284,           0.0088284,           0.0088284
                 252,            0.039521,           0.0043628,            0.001075,             0.72829,             0.74053,             0.75597,             0.44617,            0.036425,            0.019087,           0.0020009,           0.0088195,           0.0088195,           0.0088195
                 253,            0.039088,            0.004445,          0.00098794,             0.74729,             0.72411,             0.75561,             0.44515,             0.03641,            0.019076,           0.0020005,           0.0088106,           0.0088106,           0.0088106
                 254,             0.03984,           0.0043681,           0.0012105,             0.72507,             0.74609,             0.75615,             0.44601,            0.036394,            0.019066,           0.0019986,           0.0088016,           0.0088016,           0.0088016
                 255,            0.039506,           0.0043682,           0.0010597,               0.758,             0.71778,             0.75834,             0.44853,            0.036386,            0.019054,           0.0019986,           0.0087927,           0.0087927,           0.0087927
                 256,             0.03932,           0.0044457,           0.0011285,             0.72735,             0.75072,             0.75863,             0.44811,            0.036391,            0.019045,           0.0019971,           0.0087837,           0.0087837,           0.0087837
                 257,            0.041845,           0.0047677,           0.0019745,              0.7335,             0.74798,             0.75847,             0.44729,            0.036379,            0.019051,           0.0019948,           0.0087746,           0.0087746,           0.0087746
                 258,            0.043862,           0.0049358,           0.0017608,             0.73568,             0.74924,             0.75913,             0.44712,            0.036372,            0.019073,           0.0019923,           0.0087655,           0.0087655,           0.0087655
                 259,            0.041613,           0.0045271,           0.0011932,             0.73364,             0.74457,             0.75799,             0.44621,            0.036375,            0.019071,           0.0019915,           0.0087565,           0.0087565,           0.0087565
                 260,            0.040299,            0.004542,           0.0012193,             0.75133,             0.72982,             0.75692,             0.44285,            0.036374,            0.019076,           0.0019927,           0.0087473,           0.0087473,           0.0087473
                 261,            0.040448,           0.0046073,           0.0012431,             0.74743,             0.73463,               0.756,             0.44252,             0.03637,             0.01908,            0.001992,           0.0087382,           0.0087382,           0.0087382
                 262,            0.039208,           0.0043752,            0.001366,             0.73625,             0.74203,             0.75455,             0.44045,            0.036364,            0.019078,           0.0019933,            0.008729,            0.008729,            0.008729
                 263,            0.039707,           0.0045045,          0.00085643,             0.73509,             0.74107,              0.7531,             0.43873,            0.036356,            0.019072,           0.0019924,           0.0087198,           0.0087198,           0.0087198
                 264,            0.038389,           0.0042643,          0.00088625,             0.72144,             0.74982,             0.75221,             0.43772,            0.036344,            0.019067,           0.0019923,           0.0087106,           0.0087106,           0.0087106
                 265,            0.038472,           0.0042123,           0.0011471,             0.73461,             0.73552,             0.75119,             0.43507,            0.036328,            0.019059,           0.0019903,           0.0087013,           0.0087013,           0.0087013
                 266,            0.039314,            0.004442,           0.0011968,             0.73625,             0.73659,             0.75136,             0.43421,            0.036314,            0.019055,           0.0019877,           0.0086921,           0.0086921,           0.0086921
                 267,            0.039462,           0.0044085,            0.001462,             0.69737,               0.781,             0.75079,             0.43455,            0.036301,            0.019048,           0.0019851,           0.0086827,           0.0086827,           0.0086827
                 268,             0.03924,           0.0043968,           0.0015193,              0.6959,             0.78502,             0.75113,             0.43465,            0.036293,             0.01904,           0.0019838,           0.0086734,           0.0086734,           0.0086734
                 269,            0.039653,           0.0044269,           0.0016024,             0.69861,             0.78192,             0.75167,             0.43596,            0.036288,            0.019035,           0.0019851,            0.008664,            0.008664,            0.008664
                 270,            0.038978,           0.0043683,           0.0012564,             0.69633,               0.789,             0.75182,             0.43595,            0.036282,            0.019026,           0.0019857,           0.0086547,           0.0086547,           0.0086547
                 271,            0.040086,           0.0043427,          0.00090512,             0.69593,             0.78982,             0.75182,             0.43662,            0.036275,            0.019014,           0.0019853,           0.0086452,           0.0086452,           0.0086452
                 272,            0.039737,           0.0044386,           0.0010603,             0.69505,             0.79072,             0.75326,             0.43886,            0.036263,            0.019007,           0.0019849,           0.0086358,           0.0086358,           0.0086358
                 273,            0.039015,           0.0044275,           0.0010523,             0.69337,             0.79072,             0.75476,             0.44056,            0.036244,            0.019002,           0.0019854,           0.0086263,           0.0086263,           0.0086263
                 274,             0.03915,           0.0043322,           0.0012848,             0.69272,             0.79231,             0.75603,             0.44242,            0.036234,            0.018996,           0.0019869,           0.0086169,           0.0086169,           0.0086169
                 275,            0.039112,           0.0042308,           0.0011435,             0.70462,             0.77738,             0.75714,             0.44241,            0.036223,            0.018989,            0.001985,           0.0086073,           0.0086073,           0.0086073
                 276,            0.039591,           0.0043489,          0.00095723,             0.70425,             0.77774,             0.75715,             0.44255,            0.036216,            0.018976,           0.0019824,           0.0085978,           0.0085978,           0.0085978
                 277,            0.039434,           0.0044096,           0.0011425,              0.7043,             0.77828,              0.7572,             0.44152,            0.036207,            0.018968,           0.0019816,           0.0085882,           0.0085882,           0.0085882
                 278,            0.039369,           0.0043317,           0.0010783,             0.70479,             0.77792,             0.75666,             0.44158,            0.036202,            0.018959,           0.0019825,           0.0085786,           0.0085786,           0.0085786
                 279,            0.038498,           0.0042035,           0.0010905,             0.70759,              0.7772,             0.75632,             0.44146,            0.036194,             0.01895,           0.0019812,            0.008569,            0.008569,            0.008569
                 280,            0.039013,           0.0043555,           0.0012239,             0.71084,             0.77284,              0.7573,             0.44289,            0.036194,            0.018937,           0.0019789,           0.0085594,           0.0085594,           0.0085594
                 281,            0.039112,            0.004354,           0.0013295,             0.70918,             0.77377,             0.75771,              0.4435,            0.036191,            0.018922,           0.0019778,           0.0085497,           0.0085497,           0.0085497
                 282,            0.039286,            0.004344,           0.0010056,             0.70958,             0.77135,              0.7583,              0.4441,             0.03619,            0.018907,           0.0019791,             0.00854,             0.00854,             0.00854
                 283,            0.039228,           0.0042732,           0.0011166,             0.70892,             0.77444,             0.75877,             0.44592,            0.036192,            0.018897,           0.0019798,           0.0085303,           0.0085303,           0.0085303
                 284,            0.039787,           0.0045195,           0.0013325,             0.71002,             0.77112,             0.75919,             0.44598,            0.036193,            0.018902,           0.0019785,           0.0085205,           0.0085205,           0.0085205
                 285,            0.038533,           0.0043698,           0.0011555,             0.71084,             0.77101,             0.75944,             0.44641,            0.036192,            0.018905,           0.0019776,           0.0085108,           0.0085108,           0.0085108
                 286,            0.039549,           0.0043031,           0.0012752,             0.71252,             0.76755,              0.7592,             0.44701,            0.036189,            0.018911,           0.0019786,            0.008501,            0.008501,            0.008501
                 287,            0.039118,           0.0045215,           0.0014106,             0.71296,             0.76725,             0.76007,             0.44768,            0.036182,            0.018913,           0.0019791,           0.0084912,           0.0084912,           0.0084912
                 288,            0.039353,           0.0044628,           0.0012094,             0.71102,             0.77096,             0.76061,             0.44888,            0.036175,            0.018911,           0.0019797,           0.0084813,           0.0084813,           0.0084813
                 289,            0.038462,           0.0042146,          0.00084355,             0.73996,             0.74167,             0.76098,             0.44919,            0.036163,            0.018911,           0.0019815,           0.0084714,           0.0084714,           0.0084714
                 290,             0.03867,            0.004353,           0.0012725,              0.7424,             0.74167,              0.7608,             0.45033,            0.036157,            0.018915,           0.0019826,           0.0084615,           0.0084615,           0.0084615
                 291,            0.038894,           0.0044652,           0.0013051,             0.74317,             0.74166,             0.76151,             0.45079,            0.036151,            0.018913,           0.0019839,           0.0084516,           0.0084516,           0.0084516
                 292,            0.039668,           0.0043362,           0.0014013,             0.74368,             0.74149,             0.76134,             0.45079,            0.036147,             0.01892,           0.0019876,           0.0084417,           0.0084417,           0.0084417
                 293,            0.042555,            0.004885,            0.001683,             0.74458,             0.73971,             0.76084,             0.45063,            0.036153,            0.018947,           0.0019911,           0.0084317,           0.0084317,           0.0084317
                 294,            0.041277,           0.0046898,           0.0013552,             0.75021,             0.73676,             0.76108,             0.45181,             0.03616,            0.018965,           0.0019911,           0.0084217,           0.0084217,           0.0084217
                 295,            0.040865,           0.0045502,          0.00082991,             0.74983,             0.73395,             0.76092,             0.45202,            0.036173,            0.018978,           0.0019906,           0.0084117,           0.0084117,           0.0084117
                 296,            0.040327,           0.0045352,           0.0017699,             0.73736,             0.74581,             0.75998,             0.45321,            0.036184,            0.018984,           0.0019895,           0.0084017,           0.0084017,           0.0084017
                 297,            0.040918,           0.0045922,           0.0012732,             0.73374,             0.74911,              0.7588,             0.45043,            0.036198,             0.01899,           0.0019885,           0.0083916,           0.0083916,           0.0083916
                 298,            0.041017,            0.004501,           0.0013552,             0.72927,             0.74743,             0.75733,             0.44908,            0.036209,            0.019002,           0.0019822,           0.0083815,           0.0083815,           0.0083815
                 299,            0.040234,           0.0044346,           0.0010668,              0.7465,             0.72991,             0.75686,             0.44746,            0.036209,            0.019018,           0.0019796,           0.0083714,           0.0083714,           0.0083714
                 300,            0.040803,           0.0045357,           0.0012933,             0.74667,              0.7299,             0.75638,             0.44661,            0.036216,            0.019026,           0.0019792,           0.0083613,           0.0083613,           0.0083613
                 301,            0.039804,           0.0044593,           0.0013091,             0.72786,             0.74968,             0.75632,             0.44685,            0.036225,            0.019026,           0.0019814,           0.0083511,           0.0083511,           0.0083511
                 302,            0.039309,           0.0043291,           0.0010864,             0.72891,             0.74966,             0.75672,             0.44684,            0.036236,            0.019016,           0.0019833,            0.008341,            0.008341,            0.008341
                 303,            0.039197,           0.0042374,          0.00089178,             0.72768,             0.75114,             0.75677,              0.4466,            0.036246,            0.019007,           0.0019844,           0.0083308,           0.0083308,           0.0083308
                 304,            0.038609,           0.0042605,           0.0010446,             0.73024,             0.75417,             0.75946,             0.44686,            0.036252,            0.019001,           0.0019861,           0.0083205,           0.0083205,           0.0083205
                 305,             0.03884,           0.0042521,           0.0010626,             0.73028,             0.75268,             0.75851,             0.44653,            0.036254,            0.018995,           0.0019874,           0.0083103,           0.0083103,           0.0083103
                 306,            0.038312,           0.0043025,           0.0009868,             0.73042,             0.75354,             0.75831,             0.44608,            0.036254,            0.018986,            0.001988,              0.0083,              0.0083,              0.0083
                 307,             0.03895,           0.0043428,           0.0013516,              0.7069,             0.77805,             0.75842,             0.44716,            0.036261,            0.018984,           0.0019907,           0.0082897,           0.0082897,           0.0082897
                 308,            0.041976,           0.0045056,           0.0016213,             0.71708,             0.76334,             0.75856,             0.44697,            0.036285,            0.018995,           0.0019925,           0.0082794,           0.0082794,           0.0082794
                 309,            0.039376,           0.0044214,           0.0012513,             0.70858,             0.77353,              0.7592,             0.44858,            0.036304,            0.018999,           0.0019948,           0.0082691,           0.0082691,           0.0082691
                 310,            0.039619,           0.0042769,           0.0009961,             0.73262,              0.7484,             0.76021,             0.44961,            0.036311,            0.018993,           0.0019956,           0.0082587,           0.0082587,           0.0082587
                 311,            0.039524,           0.0043852,           0.0016175,             0.72879,               0.752,             0.75944,             0.44866,            0.036317,            0.018983,           0.0019932,           0.0082483,           0.0082483,           0.0082483
                 312,            0.038358,           0.0043943,           0.0011357,             0.75582,             0.72829,             0.76026,             0.45109,            0.036315,            0.018975,           0.0019906,           0.0082379,           0.0082379,           0.0082379
                 313,            0.039705,            0.004276,           0.0010215,             0.75545,             0.72784,             0.76024,             0.45162,            0.036308,            0.018968,             0.00199,           0.0082275,           0.0082275,           0.0082275
                 314,            0.038283,           0.0043814,          0.00094273,             0.75676,              0.7276,             0.76009,             0.45164,            0.036304,            0.018956,           0.0019905,           0.0082171,           0.0082171,           0.0082171
                 315,            0.038565,           0.0044319,           0.0010182,             0.72777,              0.7529,             0.76032,             0.45226,            0.036306,            0.018943,           0.0019899,           0.0082066,           0.0082066,           0.0082066
                 316,            0.038736,           0.0043955,           0.0014508,             0.72764,             0.75326,             0.76109,              0.4526,            0.036307,            0.018922,           0.0019884,           0.0081961,           0.0081961,           0.0081961
                 317,            0.037411,           0.0043034,           0.0011886,             0.72665,             0.75646,             0.76165,             0.45397,            0.036303,            0.018906,           0.0019893,           0.0081856,           0.0081856,           0.0081856
                 318,            0.039783,           0.0046357,           0.0013305,             0.71103,             0.77091,             0.76167,             0.45425,            0.036309,            0.018894,           0.0019877,            0.008175,            0.008175,            0.008175
                 319,             0.04049,           0.0045992,           0.0016658,             0.72099,             0.75835,             0.76218,              0.4553,            0.036319,            0.018881,           0.0019873,           0.0081645,           0.0081645,           0.0081645
                 320,            0.038154,           0.0044627,           0.0011937,             0.72005,             0.75838,             0.76158,             0.45524,            0.036323,            0.018867,           0.0019858,           0.0081539,           0.0081539,           0.0081539
                 321,            0.037934,           0.0042591,           0.0008736,             0.71086,             0.77034,             0.76186,             0.45619,            0.036324,            0.018856,           0.0019846,           0.0081433,           0.0081433,           0.0081433
                 322,            0.039092,           0.0044501,           0.0014679,             0.70822,             0.77323,             0.76254,             0.45782,            0.036316,            0.018843,           0.0019875,           0.0081327,           0.0081327,           0.0081327
                 323,            0.039052,           0.0043165,           0.0012033,             0.70743,             0.77767,             0.76339,             0.45853,            0.036291,            0.018833,           0.0019899,            0.008122,            0.008122,            0.008122
                 324,            0.039703,           0.0043544,           0.0011139,             0.70865,             0.77738,             0.76468,             0.45964,             0.03627,            0.018824,           0.0019933,           0.0081114,           0.0081114,           0.0081114
                 325,            0.038914,           0.0043618,            0.001129,             0.70886,             0.77738,             0.76544,             0.46068,            0.036247,            0.018818,           0.0019956,           0.0081007,           0.0081007,           0.0081007
                 326,            0.038368,           0.0043729,            0.001006,             0.71212,             0.77317,             0.76595,             0.46273,            0.036231,            0.018813,           0.0019953,             0.00809,             0.00809,             0.00809
                 327,            0.040131,            0.004554,           0.0017024,             0.71072,             0.77578,             0.76556,             0.46253,            0.036224,            0.018813,           0.0019971,           0.0080793,           0.0080793,           0.0080793
                 328,            0.048993,           0.0054769,           0.0022503,             0.73469,             0.74907,              0.7639,             0.45953,            0.036244,            0.018956,           0.0020048,           0.0080685,           0.0080685,           0.0080685
                 329,            0.043272,           0.0049193,           0.0022289,              0.7304,             0.75411,             0.76262,             0.45888,            0.036272,            0.019051,            0.002013,           0.0080578,           0.0080578,           0.0080578
                 330,            0.041148,           0.0046218,            0.001559,              0.7366,              0.7451,             0.76348,             0.46019,            0.036297,            0.019125,           0.0020224,            0.008047,            0.008047,            0.008047
                 331,            0.040247,           0.0046047,           0.0011591,             0.73378,             0.75083,              0.7682,             0.46402,             0.03632,            0.019187,           0.0020307,           0.0080362,           0.0080362,           0.0080362
                 332,            0.039382,           0.0044715,           0.0014474,              0.7319,             0.75411,              0.7684,             0.46376,            0.036352,            0.019234,           0.0020377,           0.0080253,           0.0080253,           0.0080253
                 333,            0.039591,           0.0044046,           0.0014004,             0.73309,             0.75028,               0.769,             0.46329,            0.036391,            0.019274,           0.0020452,           0.0080145,           0.0080145,           0.0080145
                 334,            0.038931,           0.0043934,           0.0011244,             0.73179,             0.75019,              0.7696,             0.46242,            0.036418,            0.019311,           0.0020516,           0.0080036,           0.0080036,           0.0080036
                 335,            0.039003,           0.0043243,           0.0012069,             0.72783,             0.75516,             0.77116,             0.46323,            0.036442,            0.019335,            0.002061,           0.0079927,           0.0079927,           0.0079927
                 336,             0.03906,           0.0043168,           0.0010954,             0.72871,             0.75401,             0.77126,             0.46373,            0.036461,            0.019354,           0.0020706,           0.0079818,           0.0079818,           0.0079818
                 337,            0.038677,            0.004296,           0.0011481,             0.72946,             0.75364,             0.77023,             0.46431,            0.036471,             0.01937,           0.0020812,           0.0079709,           0.0079709,           0.0079709
                 338,            0.039175,           0.0042324,           0.0013042,             0.72504,             0.75826,             0.77083,             0.46627,             0.03648,            0.019379,           0.0020901,             0.00796,             0.00796,             0.00796
                 339,            0.039468,           0.0044822,            0.001308,             0.72754,             0.75793,             0.77209,             0.46666,            0.036485,            0.019389,           0.0020929,            0.007949,            0.007949,            0.007949
                 340,            0.038721,           0.0043405,           0.0013972,             0.73432,              0.7512,             0.77088,             0.46645,            0.036485,            0.019389,           0.0020925,            0.007938,            0.007938,            0.007938
                 341,            0.038574,           0.0042953,           0.0011106,             0.73251,             0.75238,              0.7702,             0.46617,            0.036479,            0.019382,           0.0020942,            0.007927,            0.007927,            0.007927
                 342,            0.038313,           0.0042874,            0.001132,             0.72603,             0.75788,             0.77179,             0.46861,            0.036466,            0.019372,           0.0020963,            0.007916,            0.007916,            0.007916
                 343,            0.037519,           0.0041037,          0.00078953,             0.73566,             0.74907,             0.77144,             0.46823,            0.036449,            0.019361,           0.0020999,            0.007905,            0.007905,            0.007905
                 344,            0.037773,           0.0043594,           0.0013793,             0.73575,             0.74854,             0.77054,             0.46804,            0.036433,            0.019344,           0.0020962,           0.0078939,           0.0078939,           0.0078939
                 345,            0.039935,           0.0046293,           0.0012803,             0.73591,             0.74546,             0.77185,              0.4674,            0.036418,            0.019336,           0.0020858,           0.0078828,           0.0078828,           0.0078828
                 346,            0.040394,           0.0046909,           0.0011993,             0.73219,             0.74682,             0.77133,             0.46509,            0.036401,            0.019321,           0.0020775,           0.0078717,           0.0078717,           0.0078717
                 347,            0.037965,           0.0044535,           0.0013521,             0.71406,              0.7653,             0.77071,             0.46545,            0.036385,            0.019302,           0.0020723,           0.0078606,           0.0078606,           0.0078606
                 348,            0.038119,           0.0043113,          0.00094856,             0.73018,             0.74796,             0.77097,             0.46545,            0.036367,            0.019287,           0.0020698,           0.0078495,           0.0078495,           0.0078495
                 349,            0.039867,           0.0044246,           0.0011513,             0.72686,             0.75136,              0.7687,             0.46224,            0.036347,            0.019286,           0.0020659,           0.0078383,           0.0078383,           0.0078383
                 350,            0.038572,           0.0042005,           0.0011667,              0.7226,             0.75157,             0.76784,             0.46103,             0.03633,            0.019282,           0.0020626,           0.0078271,           0.0078271,           0.0078271
                 351,            0.038511,           0.0042807,          0.00090307,              0.7252,             0.74832,             0.76805,             0.46086,            0.036312,            0.019273,           0.0020628,            0.007816,            0.007816,            0.007816
                 352,            0.039075,           0.0043734,           0.0014576,             0.71835,             0.75754,             0.76726,             0.46019,            0.036296,            0.019267,           0.0020601,           0.0078048,           0.0078048,           0.0078048
                 353,            0.038781,           0.0042831,          0.00095267,             0.71432,             0.75826,             0.76543,             0.46151,            0.036271,            0.019258,           0.0020598,           0.0077935,           0.0077935,           0.0077935
                 354,            0.037748,           0.0043194,           0.0013642,             0.71646,             0.75525,             0.76563,             0.46119,            0.036251,            0.019243,           0.0020576,           0.0077823,           0.0077823,           0.0077823
                 355,             0.03891,           0.0041947,           0.0010914,             0.71864,             0.75636,             0.76576,             0.46103,            0.036239,            0.019228,           0.0020568,            0.007771,            0.007771,            0.007771
                 356,            0.038284,           0.0042431,           0.0018342,             0.71846,             0.75606,             0.76585,             0.46141,             0.03622,            0.019214,           0.0020549,           0.0077598,           0.0077598,           0.0077598
                 357,            0.038324,           0.0041621,           0.0010781,             0.71897,             0.75709,             0.76687,             0.46191,            0.036212,            0.019199,           0.0020551,           0.0077485,           0.0077485,           0.0077485
