               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 538,            0.035271,            0.003986,           0.0011649,             0.83441,             0.75791,             0.80149,             0.50784,            0.035761,            0.017802,           0.0021092,           0.0055361,           0.0055361,           0.0055361
                 539,            0.034981,           0.0040211,          0.00075202,             0.83163,             0.75701,             0.80109,             0.50582,            0.035765,              0.0178,           0.0021101,           0.0055236,           0.0055236,           0.0055236
                 540,            0.035352,           0.0038872,          0.00088731,             0.83213,             0.75637,             0.80127,             0.50569,            0.035772,            0.017797,           0.0021096,           0.0055111,           0.0055111,           0.0055111
                 541,            0.034992,           0.0040008,           0.0009641,             0.81398,             0.77443,             0.80155,             0.50532,             0.03577,            0.017792,           0.0021074,           0.0054987,           0.0054987,           0.0054987
                 542,            0.034739,           0.0040744,          0.00099605,             0.81649,             0.77185,             0.80136,             0.50433,            0.035769,            0.017786,           0.0021019,           0.0054862,           0.0054862,           0.0054862
                 543,            0.034899,           0.0039759,           0.0010958,             0.81686,             0.77129,             0.80122,             0.50467,            0.035774,            0.017781,           0.0020989,           0.0054737,           0.0054737,           0.0054737
                 544,            0.034436,            0.003906,          0.00082251,             0.81619,             0.77235,             0.80099,             0.50429,            0.035776,            0.017773,           0.0020992,           0.0054613,           0.0054613,           0.0054613
                 545,            0.034178,           0.0039026,          0.00074623,             0.79254,             0.79637,             0.80091,             0.50292,            0.035774,            0.017767,           0.0021026,           0.0054488,           0.0054488,           0.0054488
                 546,            0.035638,           0.0038492,          0.00090751,             0.79272,             0.79689,             0.80136,             0.50315,             0.03577,            0.017763,           0.0021034,           0.0054364,           0.0054364,           0.0054364
                 547,            0.035091,           0.0039746,          0.00093061,             0.81971,             0.77032,              0.8016,             0.50384,            0.035765,            0.017757,           0.0021054,            0.005424,            0.005424,            0.005424
                 548,            0.034609,           0.0039567,          0.00058866,             0.79589,             0.79795,             0.80186,             0.50301,            0.035764,            0.017753,           0.0021099,           0.0054115,           0.0054115,           0.0054115
                 549,            0.034724,           0.0040654,          0.00071209,             0.82357,             0.77041,             0.80231,             0.50321,            0.035759,            0.017744,           0.0021128,           0.0053991,           0.0053991,           0.0053991
                 550,            0.034518,           0.0039542,           0.0011611,             0.82338,             0.77085,             0.80253,             0.50274,            0.035757,            0.017742,           0.0021109,           0.0053867,           0.0053867,           0.0053867
                 551,            0.035204,           0.0041906,           0.0012525,             0.82448,             0.77022,               0.803,             0.50313,            0.035759,            0.017747,           0.0021116,           0.0053743,           0.0053743,           0.0053743
                 552,            0.034791,           0.0038346,          0.00081933,             0.79858,             0.79688,             0.80292,             0.50236,            0.035759,             0.01775,           0.0021147,           0.0053619,           0.0053619,           0.0053619
                 553,             0.03558,           0.0040988,          0.00085782,             0.80056,             0.79583,             0.80283,             0.50208,            0.035755,             0.01775,           0.0021161,           0.0053495,           0.0053495,           0.0053495
                 554,            0.034777,           0.0039947,           0.0011179,             0.79989,             0.79637,             0.80332,             0.50205,            0.035756,             0.01775,           0.0021132,           0.0053371,           0.0053371,           0.0053371
                 555,            0.036141,           0.0041366,            0.001176,             0.79916,               0.797,             0.80323,             0.50276,            0.035753,            0.017751,           0.0021138,           0.0053247,           0.0053247,           0.0053247
                 556,            0.037522,           0.0042314,           0.0012798,              0.7986,             0.79561,             0.80272,             0.50295,            0.035748,            0.017772,           0.0021145,           0.0053123,           0.0053123,           0.0053123
                 557,            0.036271,           0.0041307,          0.00094778,             0.80547,             0.79031,             0.80307,             0.50185,            0.035756,             0.01778,           0.0021158,           0.0052999,           0.0052999,           0.0052999
                 558,            0.036132,           0.0041016,           0.0011947,             0.80702,             0.78953,             0.80296,             0.50259,            0.035761,            0.017783,           0.0021118,           0.0052875,           0.0052875,           0.0052875
                 559,            0.036511,            0.004213,          0.00071037,             0.80623,             0.78926,             0.80334,             0.50359,            0.035769,            0.017786,           0.0021097,           0.0052752,           0.0052752,           0.0052752
                 560,            0.034414,           0.0038696,          0.00059253,             0.81172,             0.78828,             0.80339,             0.50309,            0.035776,            0.017788,           0.0021083,           0.0052628,           0.0052628,           0.0052628
                 561,             0.03468,           0.0039392,           0.0011273,             0.81106,              0.7874,             0.80373,             0.50264,            0.035788,            0.017786,           0.0021105,           0.0052505,           0.0052505,           0.0052505
                 562,            0.034879,           0.0039212,          0.00074309,             0.81064,             0.78778,             0.80365,             0.50264,            0.035795,            0.017786,            0.002113,           0.0052381,           0.0052381,           0.0052381
                 563,             0.03454,           0.0039785,           0.0008141,             0.81054,             0.78793,             0.80385,             0.50209,            0.035799,            0.017784,           0.0021139,           0.0052258,           0.0052258,           0.0052258
                 564,            0.034068,           0.0038464,           0.0007109,             0.81103,             0.79064,             0.80406,             0.50218,            0.035795,            0.017783,           0.0021144,           0.0052135,           0.0052135,           0.0052135
                 565,            0.033513,           0.0038163,           0.0010384,             0.81109,             0.79012,             0.80399,             0.50154,            0.035794,             0.01778,           0.0021192,           0.0052012,           0.0052012,           0.0052012
                 566,            0.033758,           0.0039745,          0.00078189,              0.8122,             0.78815,             0.80416,             0.50288,            0.035789,            0.017773,           0.0021239,           0.0051889,           0.0051889,           0.0051889
                 567,            0.033691,           0.0038767,           0.0010694,             0.81185,             0.78907,             0.80401,             0.50263,            0.035783,            0.017767,           0.0021303,           0.0051765,           0.0051765,           0.0051765
                 568,            0.034024,           0.0038231,           0.0013245,             0.81521,             0.78602,             0.80415,             0.50307,            0.035774,            0.017761,           0.0021318,           0.0051643,           0.0051643,           0.0051643
                 569,            0.034677,           0.0040195,           0.0010209,              0.8144,             0.78619,             0.80406,             0.50161,            0.035777,            0.017759,           0.0021354,            0.005152,            0.005152,            0.005152
                 570,             0.03478,           0.0039677,          0.00081992,             0.81323,             0.78708,             0.80366,             0.50027,            0.035778,            0.017755,           0.0021411,           0.0051397,           0.0051397,           0.0051397
                 571,            0.034772,           0.0039289,           0.0011132,             0.81516,             0.78652,             0.80369,             0.49994,            0.035775,             0.01775,           0.0021449,           0.0051274,           0.0051274,           0.0051274
                 572,            0.035619,           0.0038938,          0.00077838,             0.81473,             0.78704,             0.80343,             0.50101,            0.035767,            0.017743,           0.0021471,           0.0051152,           0.0051152,           0.0051152
                 573,             0.03416,           0.0038861,          0.00093915,              0.8142,             0.78761,             0.80321,             0.50083,            0.035762,             0.01774,           0.0021488,           0.0051029,           0.0051029,           0.0051029
                 574,            0.033864,           0.0038346,           0.0010659,              0.8141,             0.78817,             0.80323,             0.49997,            0.035757,            0.017733,             0.00215,           0.0050907,           0.0050907,           0.0050907
                 575,            0.033846,             0.00398,          0.00084464,             0.80813,             0.79212,              0.8027,             0.49984,            0.035758,            0.017732,           0.0021549,           0.0050784,           0.0050784,           0.0050784
                 576,            0.034627,           0.0039788,          0.00074145,             0.80531,             0.79569,             0.80284,             0.49967,            0.035751,             0.01773,             0.00216,           0.0050662,           0.0050662,           0.0050662
                 577,            0.034914,           0.0040206,          0.00097938,              0.8067,             0.79462,             0.80282,             0.50084,            0.035744,            0.017729,           0.0021647,            0.005054,            0.005054,            0.005054
                 578,            0.035723,           0.0040705,          0.00083051,             0.80528,             0.79659,             0.80341,             0.50158,            0.035742,            0.017731,           0.0021713,           0.0050418,           0.0050418,           0.0050418
                 579,            0.035088,           0.0039523,          0.00097649,             0.82152,             0.78145,             0.80349,              0.5006,            0.035752,             0.01773,           0.0021767,           0.0050296,           0.0050296,           0.0050296
                 580,            0.033807,           0.0038581,          0.00076881,             0.82176,              0.7801,             0.80295,             0.50136,            0.035758,            0.017728,           0.0021817,           0.0050174,           0.0050174,           0.0050174
                 581,            0.033697,           0.0040018,          0.00064706,             0.81055,             0.79119,             0.80273,              0.5008,            0.035772,            0.017727,           0.0021863,           0.0050052,           0.0050052,           0.0050052
                 582,             0.03486,           0.0039826,           0.0011306,             0.82008,             0.78204,             0.80276,             0.49945,            0.035782,            0.017723,           0.0021994,           0.0049931,           0.0049931,           0.0049931
                 583,             0.03641,           0.0042879,           0.0010373,             0.81701,             0.78701,             0.80229,             0.49866,            0.035782,            0.017727,           0.0022038,           0.0049809,           0.0049809,           0.0049809
                 584,            0.034744,           0.0039551,          0.00086975,             0.81534,             0.78842,             0.80152,             0.49821,            0.035783,            0.017727,           0.0022103,           0.0049688,           0.0049688,           0.0049688
                 585,             0.03655,           0.0040733,          0.00096279,             0.81795,             0.78538,             0.80168,             0.49817,            0.035786,            0.017726,           0.0022194,           0.0049566,           0.0049566,           0.0049566
                 586,             0.03715,           0.0041997,           0.0010649,             0.81884,             0.78539,             0.80171,             0.49818,            0.035773,            0.017724,           0.0022277,           0.0049445,           0.0049445,           0.0049445
                 587,            0.035206,           0.0040026,           0.0011587,              0.8246,             0.77828,             0.80158,             0.49877,            0.035763,             0.01772,           0.0022373,           0.0049324,           0.0049324,           0.0049324
                 588,            0.036026,           0.0042647,           0.0012064,             0.82252,             0.78183,             0.80143,             0.49958,            0.035764,            0.017718,           0.0022443,           0.0049203,           0.0049203,           0.0049203
                 589,            0.035557,            0.003945,          0.00090363,             0.82234,             0.78291,             0.80153,             0.49962,            0.035766,            0.017713,           0.0022507,           0.0049082,           0.0049082,           0.0049082
                 590,            0.034172,           0.0039842,          0.00067601,              0.8244,             0.78172,             0.80179,             0.49995,            0.035769,            0.017704,           0.0022584,           0.0048961,           0.0048961,           0.0048961
                 591,            0.034789,           0.0039152,          0.00077063,             0.82479,              0.7803,             0.80088,             0.49868,            0.035765,            0.017698,           0.0022672,            0.004884,            0.004884,            0.004884
                 592,            0.034586,           0.0038757,          0.00074833,             0.82529,               0.781,             0.80099,             0.49901,            0.035763,             0.01769,           0.0022727,            0.004872,            0.004872,            0.004872
                 593,            0.035861,           0.0042215,           0.0010281,             0.82592,             0.78011,             0.80078,             0.49934,            0.035757,            0.017681,           0.0022749,           0.0048599,           0.0048599,           0.0048599
                 594,            0.034717,           0.0039372,          0.00090017,             0.82592,             0.77868,             0.80041,             0.49716,            0.035752,            0.017679,            0.002281,           0.0048479,           0.0048479,           0.0048479
                 595,            0.034518,           0.0040128,          0.00095444,             0.83076,             0.77839,             0.80163,             0.49713,            0.035753,            0.017672,           0.0022789,           0.0048359,           0.0048359,           0.0048359
                 596,            0.033226,           0.0038198,           0.0007606,             0.83252,             0.77853,             0.80205,             0.49669,            0.035759,            0.017671,           0.0022767,           0.0048238,           0.0048238,           0.0048238
                 597,            0.033507,           0.0038501,          0.00099457,             0.83188,             0.77809,             0.80208,             0.49752,            0.035763,            0.017666,           0.0022799,           0.0048118,           0.0048118,           0.0048118
                 598,            0.033663,           0.0037737,          0.00066295,             0.83329,             0.77436,             0.80182,              0.4983,            0.035767,            0.017662,            0.002285,           0.0047998,           0.0047998,           0.0047998
                 599,            0.033817,            0.003871,          0.00075154,             0.83711,             0.77084,             0.80114,              0.4969,            0.035771,             0.01766,           0.0022881,           0.0047879,           0.0047879,           0.0047879
                 600,            0.033355,           0.0037409,          0.00081606,             0.83651,             0.77364,             0.80148,             0.49738,             0.03577,            0.017651,           0.0022891,           0.0047759,           0.0047759,           0.0047759
                 601,              0.0337,             0.00372,          0.00057467,             0.83723,             0.77224,             0.80105,             0.49756,            0.035772,            0.017645,           0.0022917,           0.0047639,           0.0047639,           0.0047639
                 602,            0.033159,           0.0037902,          0.00063935,             0.83735,              0.7721,             0.80118,              0.4985,            0.035771,            0.017638,           0.0022954,            0.004752,            0.004752,            0.004752
                 603,            0.034829,           0.0040344,           0.0010928,             0.83165,             0.77742,             0.80081,             0.49835,            0.035775,            0.017633,           0.0022977,           0.0047401,           0.0047401,           0.0047401
                 604,            0.035303,           0.0040923,          0.00084218,             0.83125,             0.77833,             0.80118,             0.49792,            0.035772,            0.017624,           0.0023013,           0.0047281,           0.0047281,           0.0047281
                 605,            0.034342,           0.0038714,           0.0010168,              0.8354,             0.77774,              0.8009,             0.49708,            0.035773,            0.017615,           0.0023067,           0.0047162,           0.0047162,           0.0047162
                 606,            0.034971,           0.0040035,           0.0011482,             0.83465,             0.77797,             0.80024,             0.49723,             0.03578,            0.017612,           0.0023108,           0.0047043,           0.0047043,           0.0047043
                 607,             0.03453,           0.0040067,          0.00067593,             0.83206,              0.7791,             0.80084,             0.49672,            0.035783,            0.017608,           0.0023105,           0.0046924,           0.0046924,           0.0046924
                 608,             0.03426,           0.0039253,          0.00060635,             0.83279,              0.7794,             0.80107,             0.49679,            0.035795,            0.017603,           0.0023128,           0.0046806,           0.0046806,           0.0046806
                 609,            0.033796,           0.0039567,          0.00060184,             0.83301,             0.77882,             0.80064,             0.49599,            0.035801,              0.0176,           0.0023145,           0.0046687,           0.0046687,           0.0046687
                 610,            0.033555,           0.0038593,          0.00085576,             0.83175,             0.77989,             0.80087,             0.49561,            0.035807,            0.017597,           0.0023141,           0.0046569,           0.0046569,           0.0046569
                 611,            0.033878,           0.0038993,          0.00090436,             0.82951,             0.78017,             0.80017,             0.49425,            0.035812,            0.017592,           0.0023228,            0.004645,            0.004645,            0.004645
                 612,            0.034061,           0.0038724,           0.0010014,             0.82924,             0.78047,             0.80035,             0.49516,            0.035816,            0.017588,           0.0023258,           0.0046332,           0.0046332,           0.0046332
                 613,            0.034501,           0.0040046,          0.00066846,             0.83013,             0.78081,             0.80046,             0.49382,            0.035827,             0.01758,           0.0023299,           0.0046214,           0.0046214,           0.0046214
                 614,             0.03365,           0.0038165,          0.00062296,             0.82854,             0.78184,             0.80019,             0.49378,            0.035835,            0.017575,           0.0023318,           0.0046096,           0.0046096,           0.0046096
                 615,            0.033934,           0.0038073,            0.001034,             0.82825,             0.78243,             0.80019,             0.49435,            0.035843,             0.01757,           0.0023302,           0.0045979,           0.0045979,           0.0045979
                 616,            0.036803,           0.0042227,           0.0011369,             0.82465,              0.7838,             0.80047,             0.49445,            0.035846,            0.017566,           0.0023309,           0.0045861,           0.0045861,           0.0045861
                 617,            0.034866,           0.0039006,          0.00080498,             0.82445,             0.78326,             0.80019,             0.49505,            0.035846,             0.01756,           0.0023294,           0.0045744,           0.0045744,           0.0045744
                 618,            0.035159,             0.00387,           0.0011627,             0.82348,             0.78404,              0.7999,             0.49678,            0.035852,            0.017555,           0.0023321,           0.0045626,           0.0045626,           0.0045626
                 619,            0.034177,           0.0038855,          0.00080907,             0.82245,             0.78432,             0.79925,             0.49834,            0.035856,            0.017547,           0.0023328,           0.0045509,           0.0045509,           0.0045509
                 620,            0.033811,             0.00383,          0.00069185,             0.82353,             0.78128,             0.79889,             0.49761,            0.035859,            0.017544,           0.0023345,           0.0045392,           0.0045392,           0.0045392
                 621,            0.034645,           0.0039347,           0.0011239,             0.82316,             0.78142,             0.79902,              0.4997,            0.035864,            0.017539,           0.0023367,           0.0045275,           0.0045275,           0.0045275
                 622,            0.033124,           0.0038436,          0.00088289,              0.8222,             0.78125,             0.79724,             0.49904,            0.035872,            0.017536,           0.0023399,           0.0045158,           0.0045158,           0.0045158
                 623,            0.033432,           0.0038682,           0.0009226,             0.82514,             0.77736,             0.79745,             0.50029,            0.035884,            0.017534,            0.002342,           0.0045042,           0.0045042,           0.0045042
                 624,            0.032948,           0.0037801,          0.00083873,             0.82492,             0.77698,             0.79732,             0.49896,            0.035896,            0.017532,            0.002345,           0.0044925,           0.0044925,           0.0044925
                 625,            0.033087,           0.0037947,          0.00063457,             0.82431,             0.77724,             0.79711,              0.5001,            0.035896,            0.017526,            0.002351,           0.0044809,           0.0044809,           0.0044809
                 626,            0.032186,           0.0037207,          0.00065847,             0.81626,             0.78275,             0.79586,             0.49986,            0.035896,            0.017522,           0.0023549,           0.0044693,           0.0044693,           0.0044693
                 627,            0.032185,           0.0037345,          0.00074597,             0.81723,             0.78186,             0.79641,             0.49958,             0.03589,            0.017518,           0.0023574,           0.0044577,           0.0044577,           0.0044577
                 628,            0.032937,           0.0037216,          0.00064083,             0.81684,             0.78168,             0.79589,             0.50043,            0.035885,            0.017513,           0.0023569,           0.0044461,           0.0044461,           0.0044461
                 629,             0.03263,           0.0037834,          0.00093435,              0.8274,             0.77375,             0.79641,             0.50033,            0.035883,            0.017511,           0.0023554,           0.0044345,           0.0044345,           0.0044345
                 630,            0.033027,           0.0038397,          0.00078527,             0.82797,             0.77296,             0.79638,             0.50002,            0.035881,            0.017508,           0.0023527,           0.0044229,           0.0044229,           0.0044229
                 631,            0.033263,           0.0039192,           0.0007707,             0.82478,             0.77257,             0.79584,             0.49945,            0.035882,            0.017504,           0.0023581,           0.0044114,           0.0044114,           0.0044114
                 632,            0.033622,           0.0039051,          0.00098162,             0.82731,             0.77219,             0.79634,             0.49971,            0.035878,            0.017503,           0.0023497,           0.0043999,           0.0043999,           0.0043999
                 633,            0.033373,           0.0039043,           0.0010269,             0.82733,              0.7751,             0.79645,              0.5001,            0.035872,            0.017503,            0.002349,           0.0043884,           0.0043884,           0.0043884
                 634,            0.033906,           0.0038637,          0.00093063,             0.82537,             0.77468,             0.79707,              0.5015,            0.035865,            0.017502,           0.0023413,           0.0043769,           0.0043769,           0.0043769
                 635,            0.033232,           0.0038947,          0.00060536,             0.83026,             0.77315,             0.79745,             0.50189,            0.035861,              0.0175,           0.0023388,           0.0043654,           0.0043654,           0.0043654
                 636,            0.032994,           0.0037102,          0.00075613,             0.83014,             0.77539,             0.79709,             0.50161,            0.035851,            0.017499,           0.0023404,           0.0043539,           0.0043539,           0.0043539
                 637,            0.032894,           0.0037295,          0.00083337,             0.83022,             0.77557,             0.79774,              0.5008,            0.035837,            0.017495,           0.0023387,           0.0043425,           0.0043425,           0.0043425
                 638,            0.033103,           0.0036039,           0.0011481,             0.82992,             0.77503,             0.79789,              0.5011,            0.035829,            0.017489,           0.0023351,           0.0043311,           0.0043311,           0.0043311
                 639,            0.033116,           0.0038033,          0.00058252,             0.82674,             0.77628,             0.79823,             0.50195,            0.035825,            0.017485,           0.0023326,           0.0043197,           0.0043197,           0.0043197
                 640,            0.033062,           0.0037673,          0.00066714,             0.82742,             0.77509,             0.79821,             0.50228,            0.035819,            0.017483,           0.0023334,           0.0043083,           0.0043083,           0.0043083
                 641,             0.03292,           0.0037174,          0.00081889,             0.83137,             0.77226,             0.79806,             0.50207,             0.03582,            0.017479,           0.0023324,           0.0042969,           0.0042969,           0.0042969
                 642,            0.033084,           0.0037887,          0.00071069,             0.83195,               0.769,             0.79809,             0.50216,             0.03582,            0.017476,           0.0023319,           0.0042855,           0.0042855,           0.0042855
                 643,             0.03183,           0.0037047,          0.00065725,             0.83142,             0.76892,             0.79838,             0.50219,            0.035814,            0.017472,           0.0023295,           0.0042742,           0.0042742,           0.0042742
                 644,             0.03267,            0.003712,          0.00075944,             0.83053,             0.76946,               0.798,             0.50191,            0.035815,            0.017468,           0.0023304,           0.0042628,           0.0042628,           0.0042628
                 645,            0.032895,           0.0036877,          0.00086973,             0.83062,             0.76896,             0.79781,              0.5027,            0.035813,            0.017465,           0.0023306,           0.0042515,           0.0042515,           0.0042515
                 646,            0.031766,           0.0035989,          0.00046392,             0.82581,              0.7752,             0.79738,             0.50256,            0.035809,            0.017463,           0.0023317,           0.0042402,           0.0042402,           0.0042402
                 647,             0.03209,            0.003752,          0.00092453,             0.82632,             0.77626,             0.79753,             0.50247,            0.035806,            0.017461,           0.0023292,            0.004229,            0.004229,            0.004229
                 648,            0.033234,            0.003885,          0.00088495,             0.82612,             0.77552,             0.79742,              0.5025,            0.035809,            0.017461,           0.0023279,           0.0042177,           0.0042177,           0.0042177
                 649,            0.034279,           0.0039738,          0.00083791,             0.82589,             0.77285,             0.79746,             0.50201,            0.035809,            0.017455,           0.0023245,           0.0042065,           0.0042065,           0.0042065
                 650,            0.033497,           0.0039317,          0.00097537,             0.82684,             0.77303,             0.79802,             0.50115,            0.035812,             0.01745,           0.0023266,           0.0041952,           0.0041952,           0.0041952
                 651,            0.033093,           0.0037983,          0.00080354,             0.83557,             0.76466,             0.79846,             0.50188,            0.035816,            0.017449,           0.0023295,            0.004184,            0.004184,            0.004184
                 652,            0.033166,           0.0039882,          0.00079388,             0.82673,             0.77267,             0.79869,             0.50187,            0.035822,            0.017447,           0.0023286,           0.0041729,           0.0041729,           0.0041729
                 653,            0.033056,           0.0037581,          0.00076684,             0.82843,             0.77232,             0.79808,             0.50246,            0.035822,            0.017446,             0.00233,           0.0041617,           0.0041617,           0.0041617
                 654,            0.032489,           0.0037874,          0.00063939,             0.82768,             0.77238,             0.79807,             0.50297,            0.035825,            0.017443,           0.0023303,           0.0041505,           0.0041505,           0.0041505
                 655,            0.032705,           0.0037539,          0.00090326,             0.82435,             0.77279,              0.7982,             0.50321,            0.035823,            0.017442,           0.0023321,           0.0041394,           0.0041394,           0.0041394
                 656,            0.033548,           0.0038355,          0.00084311,             0.82351,             0.77355,             0.79852,             0.50363,            0.035825,             0.01744,           0.0023353,           0.0041283,           0.0041283,           0.0041283
                 657,            0.032958,           0.0037996,            0.000794,             0.82032,             0.77501,             0.79843,             0.50405,            0.035823,            0.017442,           0.0023364,           0.0041172,           0.0041172,           0.0041172
                 658,            0.032615,           0.0037544,          0.00079111,             0.82117,             0.77519,             0.79845,             0.50433,            0.035824,            0.017443,           0.0023385,           0.0041061,           0.0041061,           0.0041061
                 659,            0.032036,           0.0035178,          0.00053232,             0.81979,             0.77607,             0.79802,             0.50422,            0.035824,            0.017442,           0.0023451,            0.004095,            0.004095,            0.004095
                 660,            0.032269,            0.003773,           0.0011053,             0.82001,             0.77582,             0.79813,             0.50469,            0.035822,            0.017439,           0.0023406,            0.004084,            0.004084,            0.004084
                 661,            0.032011,           0.0037652,          0.00068584,              0.8197,               0.776,             0.79829,               0.504,            0.035818,            0.017436,           0.0023395,            0.004073,            0.004073,            0.004073
                 662,            0.031989,           0.0036492,          0.00077732,              0.8198,             0.77571,             0.79763,             0.50428,            0.035816,            0.017434,           0.0023426,            0.004062,            0.004062,            0.004062
                 663,            0.031982,           0.0036836,           0.0007527,             0.82039,             0.77589,             0.79753,             0.50426,            0.035813,            0.017433,           0.0023456,            0.004051,            0.004051,            0.004051
                 664,            0.031349,           0.0035916,          0.00096207,             0.81987,             0.77607,              0.7973,             0.50404,            0.035805,            0.017427,           0.0023487,             0.00404,             0.00404,             0.00404
                 665,            0.031781,           0.0036317,          0.00085854,             0.82032,             0.77683,             0.79737,              0.5045,            0.035804,            0.017424,           0.0023529,           0.0040291,           0.0040291,           0.0040291
                 666,            0.032826,           0.0037568,          0.00069348,              0.8214,             0.77323,             0.79741,             0.50387,            0.035802,             0.01742,           0.0023556,           0.0040182,           0.0040182,           0.0040182
                 667,            0.033408,           0.0037584,           0.0010632,             0.82174,             0.77208,             0.79719,             0.50433,            0.035802,            0.017414,           0.0023586,           0.0040073,           0.0040073,           0.0040073
                 668,            0.033023,           0.0037766,          0.00075729,             0.84015,             0.75786,              0.7978,             0.50402,            0.035799,             0.01741,             0.00236,           0.0039964,           0.0039964,           0.0039964
                 669,            0.031905,           0.0036858,          0.00076894,             0.83994,              0.7588,             0.79782,             0.50398,            0.035796,            0.017405,           0.0023621,           0.0039855,           0.0039855,           0.0039855
                 670,            0.033423,           0.0037926,          0.00068209,             0.83971,             0.75787,             0.79663,             0.50427,            0.035787,            0.017403,           0.0023606,           0.0039747,           0.0039747,           0.0039747
                 671,            0.033229,           0.0037863,          0.00090219,             0.83854,             0.75773,              0.7967,             0.50414,            0.035782,            0.017399,            0.002361,           0.0039638,           0.0039638,           0.0039638
                 672,            0.031981,           0.0036256,          0.00042718,             0.82157,              0.7721,             0.79709,             0.50492,            0.035776,            0.017397,           0.0023603,            0.003953,            0.003953,            0.003953
                 673,            0.033107,           0.0037022,          0.00095743,             0.83074,             0.76432,             0.79787,             0.50519,            0.035769,            0.017397,           0.0023654,           0.0039422,           0.0039422,           0.0039422
                 674,            0.033527,           0.0037819,           0.0012127,             0.83118,             0.76367,             0.79874,             0.50438,            0.035766,            0.017397,           0.0023688,           0.0039315,           0.0039315,           0.0039315
                 675,            0.032884,           0.0037367,          0.00057932,             0.83179,             0.76349,              0.7989,             0.50377,            0.035762,            0.017397,           0.0023728,           0.0039207,           0.0039207,           0.0039207
                 676,            0.033664,           0.0037507,          0.00090071,             0.83435,             0.76282,             0.79825,              0.5033,            0.035769,            0.017393,           0.0023711,             0.00391,             0.00391,             0.00391
                 677,            0.032912,           0.0037793,            0.001218,             0.83871,             0.75817,             0.79777,             0.50356,            0.035773,            0.017387,           0.0023722,           0.0038993,           0.0038993,           0.0038993
                 678,            0.032317,           0.0038399,          0.00064817,             0.81692,             0.77953,             0.79808,              0.5039,            0.035774,            0.017383,           0.0023752,           0.0038886,           0.0038886,           0.0038886
                 679,            0.032901,           0.0037979,          0.00086368,             0.81652,             0.78043,              0.7983,             0.50514,            0.035769,            0.017376,           0.0023805,            0.003878,            0.003878,            0.003878
                 680,            0.031977,           0.0036467,          0.00084406,             0.81986,             0.78189,                 0.8,             0.50456,            0.035768,            0.017372,           0.0023825,           0.0038673,           0.0038673,           0.0038673
                 681,            0.032419,           0.0036646,          0.00082656,             0.81667,             0.78579,             0.79974,             0.50348,            0.035765,            0.017371,            0.002382,           0.0038567,           0.0038567,           0.0038567
                 682,            0.031445,           0.0036135,          0.00077325,             0.81678,             0.78632,             0.80014,              0.5032,            0.035755,            0.017373,           0.0023751,           0.0038461,           0.0038461,           0.0038461
                 683,            0.031612,           0.0037286,          0.00075455,             0.81984,             0.78599,             0.80016,             0.50342,            0.035749,            0.017372,           0.0023682,           0.0038355,           0.0038355,           0.0038355
                 684,            0.032467,           0.0037092,          0.00059937,             0.81917,             0.78647,             0.79944,             0.50292,            0.035747,            0.017368,           0.0023651,            0.003825,            0.003825,            0.003825
                 685,            0.032667,           0.0037699,           0.0008958,             0.81126,             0.78886,             0.79847,             0.50427,            0.035753,            0.017368,           0.0023637,           0.0038144,           0.0038144,           0.0038144
                 686,            0.032327,            0.003667,           0.0008118,             0.81428,              0.7872,             0.79977,             0.50208,             0.03575,            0.017365,           0.0023663,           0.0038039,           0.0038039,           0.0038039
                 687,            0.032655,           0.0036981,          0.00063122,             0.82217,             0.77994,             0.79909,             0.50372,            0.035743,             0.01736,           0.0023665,           0.0037934,           0.0037934,           0.0037934
                 688,            0.032504,           0.0038283,           0.0007771,             0.82288,             0.77986,             0.79907,             0.50468,            0.035736,            0.017357,           0.0023629,           0.0037829,           0.0037829,           0.0037829
                 689,              0.0323,           0.0038316,            0.000828,              0.8236,             0.77986,             0.79933,             0.50317,             0.03573,            0.017351,           0.0023624,           0.0037725,           0.0037725,           0.0037725
                 690,            0.032405,           0.0037918,          0.00081898,             0.82296,             0.78011,             0.79928,             0.50292,             0.03573,             0.01735,           0.0023582,           0.0037621,           0.0037621,           0.0037621
